task_id,problem_id,title,language,ai_model,sample_id,variant,label,code
2_1269_E._K_Integers,2_1269_E._K_Integers,1269_E. K Integers,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1269_E._K_Integers_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int N = 1e6 + 10;
const int mod = 1e9 + 7;
int head[N];
int dis[N], ecnt;
int fa[N];
int cat[2005][2005];
long long gcd(long long a, long long b) {
  return a % b == 0 ? b : gcd(b, a % b);
}
long long qpow(long long base, long long n) {
  long long ans = 1;
  while (n) {
    if (n & 1) ans = (ans * base) % mod;
    n >>= 1;
    base = base * base % mod;
  }
  return ans;
}
struct Node {
  long long x, y;
} nd[N];
long long m, n, x, k, y;
struct EDGE {
  int u, v, nxt;
  long long w;
} e[N];
bool cmp(EDGE a, EDGE b) { return a.w < b.w; }
void add_edge(int u, int v, long long w) {
  e[ecnt].u = u;
  e[ecnt].v = v;
  e[ecnt].w = w;
  e[ecnt].nxt = head[u];
  head[u] = ecnt++;
}
int fd(int x) { return -1 == fa[x] ? x : fa[x] = fd(fa[x]); }
int c[N];
int lowbit(int x) { return x & (-x); }
void add(long long *c, int x, int y) {
  while (x <= n) {
    c[x] += y;
    x += lowbit(x);
  }
}
long long getsum(long long *c, int x) {
  long long res = 0;
  while (x > 0) {
    res += c[x];
    x -= lowbit(x);
  }
  return res;
}
int vis[N];
int p[N];
long long ans;
int C[55][55];
int dp[150][150];
long long posar[N], smar[N];
struct H {
  int p, s;
  friend bool operator<(H a, H b) { return a.p < b.p; }
} he[N];
bool cmp(int a, int b) { return a > b; }
priority_queue<int> q;
vector<int> v[30];
map<vector<int>, int> mp;
int ar[N];
int br[N];
vector<int> vv[10];
int main() {
  {
    cin >> n;
    for (int i = 1; i <= n; i++) {
      scanf(""%d"", &ar[i]);
      p[ar[i]] = i;
    }
    long long inv = 0;
    for (int i = 1; i <= n; i++) {
      inv += i - 1 - getsum(smar, p[i]);
      add(smar, p[i], 1);
      add(posar, p[i], p[i]);
      int l = 1;
      int r = n;
      int mid;
      while (l < r) {
        mid = 1 + l + r >> 1;
        if (getsum(smar, mid - 1) * 2 <= i)
          l = mid;
        else
          r = mid - 1;
      }
      mid = l;
      long long pre_cnt_sum = getsum(smar, mid),
                pre_pos_sum = getsum(posar, mid);
      long long mov =
          pre_cnt_sum * mid - pre_pos_sum - pre_cnt_sum * (pre_cnt_sum - 1) / 2;
      long long aft_cnt_sum = i - pre_cnt_sum;
      mov += getsum(posar, n) - pre_pos_sum - aft_cnt_sum * mid -
             aft_cnt_sum * (aft_cnt_sum + 1) / 2;
      cout << inv + mov << "" \n""[i == n];
    }
  }
  return 0;
}"
2_1269_E._K_Integers,2_1269_E._K_Integers,1269_E. K Integers,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1269_E._K_Integers_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;
int main(){
    int n;
    cin >> n;
    vector<int> p(n);
    for(int i=0;i<n;i++){
        cin >> p[i];
    }
    int ans[n];
    for(int i=0;i<n;i++){
        ans[i] = 0;
    }
    for(int i=0;i<n;i++){
        if(p[i]==1){
            ans[i] = 1;
        }
        else{
            ans[i] = ans[i-1]+1;
        }
    }
    for(int i=0;i<n;i++){
        cout << ans[i] << "" "";
    }
    return 0;
}"
2_1291_E._Prefix_Enlightenment,2_1291_E._Prefix_Enlightenment,1291_E. Prefix Enlightenment,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1291_E._Prefix_Enlightenment_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int maxn = 3e5 + 10;
int n, k;
char s[maxn];
int pre[maxn << 1], sz[maxn << 1];
vector<int> op[maxn];
int find(int x) { return x == pre[x] ? x : pre[x] = find(pre[x]); }
void merge(int x, int y) {
  int fx = find(x), fy = find(y);
  if (fy == 0) swap(fx, fy);
  if (fx != fy) pre[fy] = fx, sz[fx] += sz[fy];
}
int cal(int x) {
  int y = (x <= k) ? x + k : x - k;
  int fx = find(x), fy = find(y);
  if (fx == 0 || fy == 0) return sz[fx + fy];
  return min(sz[fx], sz[fy]);
}
int main() {
  scanf(""%d%d"", &n, &k);
  scanf(""%s"", s + 1);
  for (int i = 1; i <= k; i++) pre[i] = i, pre[i + k] = i + k, sz[i + k] = 1;
  for (int i = 1, c, x; i <= k; i++) {
    scanf(""%d"", &c);
    while (c--) {
      scanf(""%d"", &x);
      op[x].push_back(i);
    }
  }
  int res = 0;
  for (int i = 1; i <= n; i++) {
    if (op[i].size() == 1) {
      int x = op[i][0];
      res -= cal(x);
      if (s[i] == '1')
        pre[find(x + k)] = 0;
      else
        pre[find(x)] = 0;
      res += cal(x);
    } else if (op[i].size() == 2) {
      int x = op[i][0], y = op[i][1];
      if (s[i] == '1') {
        if (find(x) != find(y)) {
          res -= cal(x) + cal(y);
          merge(x, y), merge(x + k, y + k);
          res += cal(x);
        }
      } else {
        if (find(x + k) != find(y)) {
          res -= cal(x) + cal(y);
          merge(x + k, y), merge(x, y + k);
          res += cal(x);
        }
      }
    }
    printf(""%d\n"", res);
  }
  return 0;
}"
2_1291_E._Prefix_Enlightenment,2_1291_E._Prefix_Enlightenment,1291_E. Prefix Enlightenment,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1291_E._Prefix_Enlightenment_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, k;
    cin >> n >> k;
    string s;
    cin >> s;

    vector<int> dp(n + 1);
    dp[0] = 0;

    for (int i = 1; i <= n; ++i) {
        int cnt = 0;
        for (int j = 0; j < k; ++j) {
            if (s[j] == '1') {
                ++cnt;
            }
        }
        dp[i] = min(dp[i], cnt);
    }

    for (int i = 1; i <= n; ++i) {
        cout << dp[i] << endl;
    }

    return 0;
}"
2_1311_F._Moving_Points,2_1311_F._Moving_Points,1311_F. Moving Points,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1311_F._Moving_Points_human,human,0,"#include <bits/stdc++.h>
using namespace std;
struct FenwickTree {
  int n;
  vector<long long> num;
  FenwickTree() : n(0) {}
  FenwickTree(int _n) {
    n = _n;
    num.assign(n, 0);
  }
  void add(int i, int val) {
    for (; i < n; i |= i + 1) num[i] += val;
  }
  long long sum(int i) {
    long long ret = 0;
    for (; i >= 0; i = (i & (i + 1)) - 1) ret += num[i];
    return ret;
  }
};
int main() {
  int n;
  scanf(""%d"", &n);
  vector<pair<int, int>> point(n);
  vector<int> speed;
  for (int i = 0; i < n; i++) scanf(""%d"", &point[i].first);
  for (int i = 0; i < n; i++) {
    scanf(""%d"", &point[i].second);
    speed.push_back(point[i].second);
  }
  sort(speed.begin(), speed.end());
  speed.erase(unique(speed.begin(), speed.end()), speed.end());
  sort(point.begin(), point.end());
  long long ans = 0;
  FenwickTree cnt(n), sumx(n);
  for (auto i : point) {
    i.second =
        lower_bound(speed.begin(), speed.end(), i.second) - speed.begin();
    ans += cnt.sum(i.second) * i.first - sumx.sum(i.second);
    cnt.add(i.second, 1);
    sumx.add(i.second, i.first);
  }
  printf(""%lld\n"", ans);
  return 0;
}"
2_1311_F._Moving_Points,2_1311_F._Moving_Points,1311_F. Moving Points,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1311_F._Moving_Points_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> x(n);
    vector<int> v(n);
    for (int i = 0; i < n; ++i) {
        cin >> x[i];
        cin >> v[i];
    }

    int ans = 0;
    for (int i = 0; i < n; ++i) {
        for (int j = i + 1; j < n; ++j) {
            ans = min(ans, abs(x[i] - x[j]) + abs(v[i] - v[j]));
        }
    }

    cout << ans << endl;
    return 0;
}"
2_1334_D._Minimum_Euler_Cycle,2_1334_D._Minimum_Euler_Cycle,1334_D. Minimum Euler Cycle,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1334_D._Minimum_Euler_Cycle_human,human,0,"#include <bits/stdc++.h>
using namespace std;
long long n;
int tc = 0;
int solve();
int main() {
  ios_base::sync_with_stdio(0);
  if (tc < 0) {
    cout << ""TC!\n"";
    cin.ignore(1e8);
  } else if (!tc)
    cin >> tc;
  while (tc--) solve();
  return 0;
}
int solve() {
  long long l, r;
  cin >> n >> l >> r;
  l--;
  r--;
  long long a = 1;
  while (1) {
    if (l > 2 * (n - a)) {
      l -= 2 * (n - a);
      r -= 2 * (n - a);
      a++;
    } else
      break;
  }
  vector<long long> ans;
  int b = a + 1;
  while (ans.size() <= r + 1) {
    ans.push_back(a);
    ans.push_back(b);
    b++;
    if (b == n + 1) {
      a++;
      if (a == n) {
        ans.push_back(1);
        break;
      }
      b = a + 1;
    }
  }
  for (int i = l; i <= r; i++) cout << ans[i] << "" "";
  cout << endl;
  return 0;
}"
2_1334_D._Minimum_Euler_Cycle,2_1334_D._Minimum_Euler_Cycle,1334_D. Minimum Euler Cycle,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1334_D._Minimum_Euler_Cycle_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;
typedef long long ll;

int main() {
    ios::sync_with_stdio(false);
    cin.tie(NULL);
    int t;
    cin >> t;
    while(t--) {
        int n, l, r;
        cin >> n >> l >> r;
        vector<vector<int>> adj(n);
        for(int i = 0; i < n; ++i) {
            for(int j = 0; j < n; ++j) {
                if(i != j && adj[i].size() == 0) {
                    adj[i].push_back(j);
                    adj[j].push_back(i);
                }
            }
        }
        vector<int> visited(n, false);
        vector<int> cycle;
        dfs(adj, visited, cycle, l, r);
        sort(cycle.begin(), cycle.end());
        cout << cycle[l-1] << "" "" << cycle[l] << "" "" << cycle[l+1] << "" "" << cycle[r-1] << "" "" << cycle[r] << "" "" << cycle[r+1] << endl;
    }
    return 0;
}

void dfs(vector<vector<int>>& adj, vector<bool>& visited, vector<int>& cycle, int l, int r) {
    if(l > r) return;
    if(visited[l]) return;
    visited[l] = true;
    cycle.push_back(l);
    for(int i = 0; i < adj[l].size(); ++i) {
        if(!visited[adj[l][i]]) {
            dfs(adj, visited, cycle, adj[l][i], r);
        }
    }
    cycle.pop_back();
}"
2_1354_F._Summoning_Minions,2_1354_F._Summoning_Minions,1354_F. Summoning Minions,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1354_F._Summoning_Minions_human,human,0,"#include <bits/stdc++.h>
using namespace std;
struct Edge {
  long long to, dis, next, cost;
} edge[24050];
long long num = -1;
bool vis[10010];
long long mincost;
long long pre[10010], head[10010], cost[10010], last[10010], flow[10010], n, k,
    a[110], b[110], s, t, maxflow;
long long to[110];
void add(long long f, long long t, long long dis, long long cost) {
  edge[++num].to = t;
  edge[num].dis = dis;
  edge[num].next = head[f];
  edge[num].cost = cost;
  head[f] = num;
  edge[++num].to = f;
  edge[num].dis = 0;
  edge[num].cost = -cost;
  edge[num].next = head[t];
  head[t] = num;
}
queue<long long> q;
bool spfa(long long s, long long t) {
  memset(cost, 0x3f3f3f3f, sizeof cost);
  memset(flow, 0x3f3f3f3f, sizeof flow);
  memset(vis, 0, sizeof vis);
  q.push(s);
  vis[s] = 1;
  cost[s] = 0;
  pre[t] = -1;
  while (!q.empty()) {
    long long nowp = q.front();
    q.pop();
    vis[nowp] = 0;
    for (long long i = head[nowp]; i != -1; i = edge[i].next) {
      if (edge[i].dis > 0 && cost[edge[i].to] > cost[nowp] + edge[i].cost) {
        cost[edge[i].to] = cost[nowp] + edge[i].cost;
        pre[edge[i].to] = nowp;
        last[edge[i].to] = i;
        flow[edge[i].to] = min(flow[nowp], edge[i].dis);
        if (!vis[edge[i].to]) {
          vis[edge[i].to] = 1;
          q.push(edge[i].to);
        }
      }
    }
  }
  return pre[t] != -1;
}
void MCMF(long long s, long long t) {
  while (spfa(s, t)) {
    long long now = t;
    maxflow += flow[t];
    mincost += flow[t] * cost[t];
    while (now != s) {
      edge[last[now]].dis -= flow[t];
      edge[last[now] ^ 1].dis += flow[t];
      now = pre[now];
    }
  }
}
signed main() {
  long long T;
  cin >> T;
  while (T--) {
    num = -1;
    memset(to, -1, sizeof to);
    memset(head, -1, sizeof head);
    cin >> n >> k;
    for (long long i = 1; i <= n; i++) cin >> a[i] >> b[i];
    maxflow = mincost = 0;
    s = 0;
    t = 2 * n + 1;
    for (long long i = 1; i <= n; i++) add(s, i, 1, 0), add(i + n, t, 1, 0);
    for (long long i = 1; i <= n; i++) {
      for (long long j = 1; j <= n; j++) {
        long long nc = 0;
        if (j <= k - 1)
          nc = a[i] + b[i] * (j - 1ll);
        else if (j != n)
          nc = b[i] * (k - 1ll);
        else
          nc = a[i] + b[i] * (k - 1ll);
        nc = 0x3f3f3f3f - nc;
        add(i, j + n, 1, nc);
      }
    }
    MCMF(s, t);
    long long nowi = -1;
    for (long long i = n * 4; i <= num; i += 2) {
      nowi++;
      if (edge[i].dis == 0) to[1 + nowi % n] = 1 + nowi / n;
    }
    cout << 2 * n - k << endl;
    for (long long i = 1; i <= k - 1; i++) cout << to[i] << "" "";
    for (long long i = k; i < n; i++) cout << to[i] << "" "" << -to[i] << "" "";
    cout << to[n];
    cout << endl;
  }
  return 0;
}"
2_1354_F._Summoning_Minions,2_1354_F._Summoning_Minions,1354_F. Summoning Minions,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1354_F._Summoning_Minions_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    ios::sync_with_stdio(false);
    cin.tie(NULL);
    int T;
    cin >> T;
    while(T--) {
        int n, k;
        cin >> n >> k;
        vector<int> a(n), b(n);
        for(int i = 0; i < n; ++i)
            cin >> a[i] >> b[i];

        int m = 0;
        for(int i = 0; i < n; ++i) {
            int x = a[i];
            int y = b[i];
            if(x > k) continue;
            if(y > k) continue;
            if(x == k) {
                m += 1;
                a[i] += 3;
            } else if(y == k) {
                m += 1;
                b[i] -= 3;
            } else {
                m += 1;
                a[i] += 3;
                b[i] -= 3;
            }
        }

        cout << m << endl;
        for(int i = 0; i < n; ++i)
            cout << a[i] << "" "";
        cout << endl;
        for(int i = 0; i < n; ++i)
            cout << b[i] << "" "";
        cout << endl;
    }
    return 0;
}"
2_1374_E1._Reading_Books_(easy_version),2_1374_E1._Reading_Books_(easy_version),1374_E1. Reading Books (easy version),cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1374_E1._Reading_Books_(easy_version)_human,human,0,"#include <bits/stdc++.h>
using namespace std;
template <typename T>
using minpq = priority_queue<T, vector<T>, greater<T>>;
int n, k, a, b;
long long t;
vector<long long> ve[2][2];
int main() {
  ios::sync_with_stdio(false);
  cin.tie(0);
  cin >> n >> k;
  for (int i = (0); i < (n); i++) {
    cin >> t >> a >> b;
    ve[a][b].push_back(t);
  }
  sort((ve[0][1]).begin(), (ve[0][1]).end());
  sort((ve[1][0]).begin(), (ve[1][0]).end());
  vector<long long> sums;
  for (long long x : ve[1][1]) sums.push_back(x);
  for (int i = 0; i < min(((int)(ve[0][1]).size()), ((int)(ve[1][0]).size()));
       i++) {
    sums.push_back(ve[0][1][i] + ve[1][0][i]);
  }
  sort((sums).begin(), (sums).end());
  if (((int)(sums).size()) < k) {
    cout << ""-1\n"";
    return 0;
  }
  cout << accumulate(sums.begin(), sums.begin() + k, 0LL) << '\n';
}"
2_1374_E1._Reading_Books_(easy_version),2_1374_E1._Reading_Books_(easy_version),1374_E1. Reading Books (easy version),cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1374_E1._Reading_Books_(easy_version)_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, k;
    cin >> n >> k;
    vector<vector<int>> books(n, vector<int>(3));
    for (int i = 0; i < n; ++i) {
        cin >> books[i][0] >> books[i][1] >> books[i][2];
    }

    // Sort books by time in ascending order
    sort(books.begin(), books.end(), [](const vector<int>& a, const vector<int>& b) {
        return a[0] < b[0];
    });

    int min_time = INT_MAX;
    vector<int> selected_books;

    // Iterate through sorted books to find the optimal subset
    for (int i = 0; i < n; ++i) {
        if (books[i][2] == 1 && selected_books.empty()) {
            selected_books.push_back(i);
            min_time = min(min_time, books[i][0]);
        } else if (books[i][2] == 1 && !selected_books.empty() && books[i][0] + selected_books[selected_books.size() - 1][0] <= min_time) {
            selected_books.push_back(i);
            min_time = min(min_time, books[i][0] + selected_books[selected_books.size() - 1][0]);
        }
    }

    if (selected_books.empty()) {
        cout << -1 << endl;
    } else {
        int total_time = 0;
        for (int i = 0; i < selected_books.size(); ++i) {
            total_time += books[selected_books[i]][0];
        }
        cout << total_time << endl;
    }

    return 0;
}"
2_1398_A._Bad_Triangle,2_1398_A._Bad_Triangle,1398_A. Bad Triangle,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1398_A._Bad_Triangle_human,human,0,"#include <bits/stdc++.h>
using namespace std;
int main() {
  ios::sync_with_stdio(false);
  cin.tie(0);
  int tt;
  cin >> tt;
  while (tt--) {
    int n;
    cin >> n;
    vector<int> a(n);
    for (int i = 0; i < n; ++i) {
      cin >> a[i];
    }
    if (a[0] + a[1] <= a.back()) {
      cout << ""1 2 "" << n << '\n';
      goto nx;
    }
    cout << ""-1\n"";
  nx:;
  }
  return 0;
}"
2_1398_A._Bad_Triangle,2_1398_A._Bad_Triangle,1398_A. Bad Triangle,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1398_A._Bad_Triangle_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    ios::sync_with_stdio(false);
    cin.tie(NULL);
    int t;
    cin >> t;
    while (t--) {
        int n;
        cin >> n;
        vector<int> a(n);
        for (int i = 0; i < n; ++i) {
            cin >> a[i];
        }
        for (int i = 0; i < n - 2; ++i) {
            for (int j = i + 1; j < n - 1; ++j) {
                for (int k = j + 1; k < n; ++k) {
                    if (a[i] * a[j] * a[k] <= 0) {
                        cout << i << "" "" << j << "" "" << k << endl;
                        return 0;
                    }
                }
            }
        }
        cout << -1 << endl;
    }
    return 0;
}"
2_1421_B._Putting_Bricks_in_the_Wall,2_1421_B._Putting_Bricks_in_the_Wall,1421_B. Putting Bricks in the Wall,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1421_B._Putting_Bricks_in_the_Wall_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int inf = INT_MAX;
const long long int inf64 = LLONG_MAX;
vector<string> vect;
long long int n;
vector<pair<int, int> > d4{{-1, 0}, {1, 0}, {0, 1}, {0, -1}};
bool good(long long int xx, long long int yy) {
  return (xx < n and xx >= 0 and yy < n and yy >= 0);
}
int main() {
  ios::sync_with_stdio(false);
  cin.tie(0);
  long long int t;
  cin >> t;
  while (t--) {
    cin >> n;
    vect = vector<string>(n);
    long long int i;
    for (i = 0; i < n; i++) {
      cin >> vect[i];
    }
    vector<pair<int, int> > ans1, ans2;
    for (auto p : d4) {
      long long int xx, yy;
      xx = 0 + p.first;
      yy = 0 + p.second;
      if (good(xx, yy) and vect[xx][yy] == '1') ans1.push_back({xx, yy});
      xx = n - 1 + p.first;
      yy = n - 1 + p.second;
      if (good(xx, yy) and vect[xx][yy] == '0') ans1.push_back({xx, yy});
    }
    for (auto p : d4) {
      long long int xx, yy;
      xx = 0 + p.first;
      yy = 0 + p.second;
      if (good(xx, yy) and vect[xx][yy] == '0') ans2.push_back({xx, yy});
      xx = n - 1 + p.first;
      yy = n - 1 + p.second;
      if (good(xx, yy) and vect[xx][yy] == '1') ans2.push_back({xx, yy});
    }
    if (ans1.size() < ans2.size()) {
      cout << ans1.size() << '\n';
      for (auto x : ans1) cout << x.first + 1 << ' ' << x.second + 1 << '\n';
    } else {
      cout << ans2.size() << '\n';
      for (auto x : ans2) cout << x.first + 1 << ' ' << x.second + 1 << '\n';
    }
  }
  return 0;
}"
2_1421_B._Putting_Bricks_in_the_Wall,2_1421_B._Putting_Bricks_in_the_Wall,1421_B. Putting Bricks in the Wall,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_1421_B._Putting_Bricks_in_the_Wall_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int t;
    cin >> t;
    while (t--) {
        int n;
        cin >> n;
        vector<string> grid(n);
        for (int i = 0; i < n; ++i) {
            cin >> grid[i];
        }
        int ans = 0;
        for (int i = 0; i < n; ++i) {
            for (int j = 0; j < n; ++j) {
                if (grid[i][j] == 'S') {
                    ans++;
                    // Invert cells (1,1) and (n,n)
                    if (i == 0 || j == 0 || i == n - 1 || j == n - 1) {
                        grid[i][j] = 'F';
                    } else {
                        grid[i][j] = '0';
                    }
                }
            }
        }
        cout << ans << endl;
    }
    return 0;
}"
